index,filename,reduced_formula,full_formula,num_sites,status,r_val,quality_tag,temperature,pressure,sgr,is_polymorph,polymorph_count,sg_number,refined_sg_number,refined_sg_symbol,is_organic,prototype
89980,56797.cif,Mg0.717V2Zn0.283P2H8O14,Mg2+0.717 Zn2+0.283 V4+2 P5+2 H+8 O2-14,27,success,,Q,293.0,0.101325,P1-,True,2.0,2.0,2.0,P-1,False,Other
135767,84499.cif,Mg0.84Zr41.16N11.646O68.658,Mg2+0.84 Zr4+41.16 N3-11.646 O2-68.658,138,success,0.056,,1023.0,0.101325,R3-H,True,2.0,,148.0,R-3,False,Quaternary
135772,84503.cif,Mg0.84Zr41.16N11.646O68.658,Mg2+0.84 Zr4+41.16 N3-11.646 O2-68.658,138,success,0.084,,1173.0,0.101325,R3-H,True,2.0,,148.0,R-3,False,Quaternary
135764,84496.cif,Mg0.84Zr41.16N11.808O68.784,Mg2+0.84 Zr4+41.16 N3-11.808 O2-68.784,138,success,0.052,,623.0,0.101325,R3-H,True,2.0,,148.0,R-3,False,Quaternary
135771,84502.cif,Mg0.84Zr41.16N11.808O68.784,Mg2+0.84 Zr4+41.16 N3-11.808 O2-68.784,138,success,0.083,,1148.0,0.101325,R3-H,True,2.0,,148.0,R-3,False,Quaternary
43502,203000.cif,Mg0.932Ti0.088Mn0.08Al17.996Zn0.652Fe2.322Si7.216O48,Al3+17.996 Fe2.26+2.322 Mn2+0.08 Mg2+0.932 Ti4+0.088 Zn2+0.652 Si4+7.216 O2-48,84,success,0.031,Q,293.0,0.101325,C12/M1,True,2.0,12.0,12.0,C2/m,False,Other
11059,150733.cif,Mg0.9Pd1.1,Pd0+1.1 Mg0+0.9,2,success,,,293.0,0.101325,P4/MMM,True,2.0,123.0,123.0,P4/mmm,False,Binary
17478,156742.cif,Mg1.2Cd4.8C6O18,Cd2+4.8 Mg2+1.2 C4+6 O2-18,30,success,,Q,293.0,0.101325,R3-CH,True,2.0,,167.0,R-3c,False,Quaternary
479,100490.cif,Mg1.36Al16Fe6.64Si20O72,Al3+16 Mg2+1.36 Fe2+6.64 Si4+20 O2-72,116,success,0.073,Q,293.0,0.101325,CCCM,True,2.0,,66.0,Cccm,False,Other
47988,245194.cif,Mg1.3Sc0.7,Mg0+1.3 Sc0+0.7,2,success,0.067,Q,293.0,0.101325,PM3-M,True,2.0,221.0,221.0,Pm-3m,False,Binary
48728,245867.cif,Mg1.3Sc0.7,Mg0+1.3 Sc0+0.7,2,success,0.0252,Q,295.0,0.101325,PM3-M,True,2.0,221.0,221.0,Pm-3m,False,Binary
83046,44950.cif,Mg1.86Zn1.14Sb2,Mg2+1.86 Zn2+1.14 Sb3-2,5,success,,,293.0,0.101325,P3-M1,True,2.0,164.0,164.0,P-3m1,False,Ternary
90991,57963.cif,Mg1.8Al0.2,Al0+0.2 Mg0+1.8,2,success,,,293.0,0.101325,P63/MMC,True,2.0,194.0,194.0,P6_3/mmc,False,Binary
17479,156743.cif,Mg1.8Cd4.2C6O18,Cd2+4.2 Mg2+1.8 C4+6 O2-18,30,success,,Q,293.0,0.101325,R3-CH,True,2.0,,167.0,R-3c,False,Quaternary
97731,60919.cif,Mg1.904Cd10.096P8O32,Cd2+10.096 Mg2+1.904 P5+8 O2-32,52,success,0.0266,,,,P121/C1,True,2.0,14.0,14.0,P2_1/c,False,Quaternary
91804,58803.cif,Mg1.98Bi0.02,Bi0+0.02 Mg0+1.98,2,success,,,293.0,0.101325,P63/MMC,True,2.0,194.0,194.0,P6_3/mmc,False,Binary
138805,87685.cif,Mg10.008Al3.992Si6O30,Mg2+10.008 Al3+3.992 Si4+6 O2-30,62,success,0.056,Q,293.0,0.101325,C1-,True,2.0,,2.0,P-1,False,Quaternary
138806,87686.cif,Mg10.008Al3.992Si6O30,Mg2+10.008 Al3+3.992 Si4+6 O2-30,62,success,0.061,Q,293.0,0.101325,C12/M1,True,2.0,12.0,12.0,C2/m,False,Quaternary
42003,201575.cif,Mg12Ni6H1.56,Mg0+12 Ni0+6 H0+1.56,30,success,0.05,,573.0,0.101325,P6222,True,2.0,180.0,180.0,P6_222,False,Ternary
42002,201574.cif,Mg12Ni6H1.74,Mg0+12 Ni0+6 H0+1.74,30,success,0.05,,573.0,0.101325,P6222,True,2.0,180.0,180.0,P6_222,False,Ternary
83548,49534.cif,Mg12Ni6H1.74,Mg0+12 Ni0+6 H0+1.74,30,success,,,,,P6222,True,2.0,180.0,180.0,P6_222,False,Ternary
123412,71889.cif,Mg14.4Al16Fe9.6Si24O96,Mg2+14.4 Fe2+9.6 Al3+16 Si4+24 O2-96,160,success,0.024,,100.0,0.101325,IA3-D,True,2.0,230.0,230.0,Ia-3d,False,Other
47383,24126.cif,Mg14.4Co1.6Sn8O32,Mg2+14.4 Co2+1.6 Sn4+8 O2-32,56,success,,,293.0,0.101325,FD3-MS,True,2.0,227.0,227.0,Fd-3m,False,Quaternary
63002,33560.cif,Mg14.4Co1.6Sn8O32,Mg2+14.4 Co2+1.6 Sn4+8 O2-32,56,success,,,293.0,0.101325,FD3-MS,True,2.0,227.0,227.0,Fd-3m,False,Quaternary
63508,34185.cif,Mg15.12Al33.24Si7.64O80,Mg2+15.12 Al3+33.24 Si4+7.64 O2-80,136,success,0.031,Q,293.0,0.101325,P121/A1,True,2.0,14.0,14.0,P2_1/c,False,Quaternary
63509,34186.cif,Mg15.12Al33.24Si7.64O80,Mg2+15.12 Al3+33.24 Si4+7.64 O2-80,140,success,0.067,,293.0,0.101325,P121/A1,True,2.0,14.0,14.0,P2_1/c,False,Quaternary
20661,159689.cif,Mg17(SiO3)20,Mg2+34 Si4+40 O2-120,194,success,,,293.0,0.101325,A12/M1,True,2.0,,12.0,C2/m,False,Ternary
20663,159690.cif,Mg17(SiO3)20,Mg2+34 Si4+40 O2-120,194,success,,,293.0,0.101325,A12/M1,True,2.0,,12.0,C2/m,False,Ternary
36107,174246.cif,Mg19.128B176,Mg0+19.128 B0+176,216,success,0.0368,,120.0,0.101325,P41212,True,2.0,92.0,92.0,P4_12_12,False,Binary
123411,71888.cif,Mg19.2Al16Fe4.8Si24O96,Mg2+19.2 Fe2+4.8 Al3+16 Si4+24 O2-96,160,success,0.011,,100.0,0.101325,IA3-D,True,2.0,230.0,230.0,Ia-3d,False,Other
43720,203212.cif,Mg1H1.9998O2,Mg2+1 H+1.9998 O2-2,9,success,0.0242,,298.0,0.101325,P3-M1,True,2.0,164.0,164.0,P-3m1,False,Ternary
42828,202374.cif,Mg2.48Si4Ni5.52O16,Mg2+2.48 Ni2+5.52 Si4+4 O2-16,28,success,0.0258,Q,293.0,0.101325,PBNM,True,2.0,62.0,62.0,Pnma,False,Quaternary
43522,203019.cif,Mg2.48Si4Ni5.52O16,Ni2+5.52 Mg2+2.48 Si4+4 O2-16,28,success,0.041,Q,293.0,0.101325,PBNM,True,2.0,62.0,62.0,Pnma,False,Quaternary
33446,171585.cif,Mg2.4Al15.52Fe6.08O32,Al3+15.52 Fe2+5.6 Fe3+0.48 Mg2+2.4 O2-32,56,success,0.0264,Q,293.0,0.101325,FD3-MZ,True,2.0,227.0,227.0,Fd-3m,False,Quaternary
33449,171588.cif,Mg2.4Al15.52Fe6.08O32,Al3+15.52 Fe2+5.68 Fe3+0.4 Mg2+2.4 O2-32,56,success,0.0192,Q,293.0,0.101325,FD3-MZ,True,2.0,227.0,227.0,Fd-3m,False,Quaternary
38008,181375.cif,Mg2.4Fe1.6Si4O12,Fe2+1.6 Mg2+2.4 Si4+4 O2-12,20,success,0.0016,,,,PMMA,True,2.0,51.0,51.0,Pmma,False,Quaternary
38009,181376.cif,Mg2.4Fe1.6Si4O12,Fe2+1.6 Mg2+2.4 Si4+4 O2-12,20,success,0.0015,,,,CMCM,True,2.0,63.0,63.0,Cmcm,False,Quaternary
126581,75184.cif,Mg2.4Ti9.596O20,Mg2+2.4 Ti3.67+9.596 O2-20,32,success,0.048,Q,293.0,0.101325,CCMM,True,2.0,63.0,63.0,Cmcm,False,Ternary
46165,240045.cif,Mg21Zn25,Mg0+126 Zn0+150,276,success,0.032,Q,293.0,0.101325,R3-CH,True,2.0,,167.0,R-3c,False,Binary
36895,180365.cif,Mg2Al4Zn3,Mg0+4 Al0+8 Zn0+6,18,success,,,293.0,0.101325,P63/MMC,True,2.0,194.0,194.0,P6_3/mmc,False,Ternary
36896,180366.cif,Mg2Al4Zn3,Mg0+4 Al0+8 Zn0+6,18,success,,,293.0,0.101325,P63/MMC,True,2.0,194.0,194.0,P6_3/mmc,False,Ternary
125354,73894.cif,Mg2BiPO6,Mg2+8 Bi3+4 P5+4 O2-24,40,success,0.031,Q,296.0,0.101325,CMCM,True,2.0,63.0,63.0,Cmcm,False,Quaternary
142557,91476.cif,Mg2BiPO6,Mg2+8 Bi3+4 P5+4 O2-24,40,success,0.023,Q,293.0,0.101325,PMCN,True,2.0,,62.0,Pnma,False,Quaternary
19352,158480.cif,Mg2H18Se2O17,Mg2+8 H+72 Se6+8 O2-68,156,success,0.059,Q,293.0,0.101325,P121/A1,True,2.0,14.0,14.0,P2_1/c,False,Quaternary
52480,250370.cif,Mg2H18Se2O17,Mg2+8 H+72 Se6+8 O2-68,156,success,0.059,Q,293.0,0.101325,P121/A1,True,2.0,14.0,14.0,P2_1/c,False,Quaternary
124008,72494.cif,Mg2H4Ru,Mg2+8 H-16 Ru0+4,28,success,0.04,Q,293.0,0.101325,CMCM,True,2.0,63.0,63.0,Cmcm,False,Ternary
120977,68537.cif,Mg2H6Os,Mg0+8 H0+24 Os0+4,36,success,0.044,Q,293.0,0.101325,FM3-M,True,2.0,225.0,225.0,Fm-3m,False,Ternary
124285,72774.cif,Mg2H6Os,Mg2+8 H-24 Os2+4,36,success,0.022,Q,298.0,0.101325,FM3-M,True,2.0,225.0,225.0,Fm-3m,False,Ternary
68814,40606.cif,Mg2H6Ru,Mg2+8 H-24 Ru2+4,36,success,0.0891,Q,293.0,0.101325,FM3-M,True,2.0,225.0,225.0,Fm-3m,False,Ternary
50768,248080.cif,Mg2Mo3O8,Mg2+4 Mo4+6 O2-16,26,success,0.0269,Q,293.0,0.101325,P63MC,True,2.0,186.0,186.0,P6_3mc,False,Ternary
56656,27229.cif,Mg2PN3,Mg2+8 P5+4 N3-12,24,success,0.09,Q,293.0,0.101325,CMC21,True,2.0,36.0,36.0,Cmc2_1,False,Ternary
56426,26970.cif,Mg2PO4F,Mg2+32 P5+16 O2-64 F-16,128,success,0.064,,,,P121/C1,True,2.0,14.0,14.0,P2_1/c,False,Quaternary
70216,409837.cif,Mg2Pd,Mg0+64 Pd0+32,96,success,0.0157,Q,293.0,0.101325,FD3-MZ,True,2.0,227.0,227.0,Fd-3m,False,Fluorite/Rutile
51352,24929.cif,Mg2PtO4,Mg2+16 Pt4+8 O2-32,56,success,,,293.0,0.101325,FD3-MS,True,2.0,227.0,227.0,Fd-3m,False,Spinel
45258,2321.cif,Mg2V2O7,Mg2+4 V5+4 O2-14,22,success,0.022,Q,293.0,0.101325,P1-,True,2.0,2.0,2.0,P-1,False,Ternary
144846,93603.cif,Mg2V2O7,Mg2+8 V5+8 O2-28,44,success,0.042,Q,293.0,0.101325,P121/C1,True,2.0,14.0,14.0,P2_1/c,False,Ternary
96510,606797.cif,Mg3(Al9Cr)2,Mg0+24 Al0+144 Cr0+16,184,success,,,,,FD3-MZ,True,2.0,227.0,227.0,Fd-3m,False,Ternary
6775,107845.cif,Mg3(MnAl9)2,Mg0+24 Mn0+16 Al0+144,184,success,0.027,Q,298.0,0.101325,FD3-MS,True,2.0,227.0,227.0,Fd-3m,False,Ternary
56220,26741.cif,Mg3(SiO3)4,Mg2+12 Si4+16 O2-48,76,success,,,293.0,0.101325,C12/C1,True,2.0,15.0,15.0,C2/c,False,Ternary
57030,27644.cif,Mg3(SiO3)4,Mg2+12 Si4+16 O2-48,76,success,,,293.0,0.101325,C1C1,True,2.0,9.0,9.0,Cc,False,Ternary
6780,107850.cif,Mg3(TiAl9)2,Mg0+24 Ti0+16 Al0+144,184,success,,,293.0,0.101325,FD3-MS,True,2.0,227.0,227.0,Fd-3m,False,Ternary
89550,56334.cif,Mg3.024Al19.312O32,Mg2+3.024 Al3+19.312 O2-32,56,success,0.0249,Q,293.0,0.101325,FD3-MZ,True,2.0,227.0,227.0,Fd-3m,False,Ternary
89555,56339.cif,Mg3.024Al19.312O32,Mg2+3.024 Al3+19.312 O2-32,56,success,0.0215,Q,293.0,0.101325,FD3-MZ,True,2.0,227.0,227.0,Fd-3m,False,Ternary
16484,155819.cif,Mg3.2Fe0.8O4,Mg2+3.2 Fe2+0.8 O2-4,8,success,0.0253,,293.0,41000.0,FM3-M,True,2.0,225.0,225.0,Fm-3m,False,Ternary
17482,156746.cif,Mg3.6Cd2.4C6O18,Mg2+3.6 Cd2+2.4 C4+6 O2-18,30,success,,Q,293.0,0.101325,R3-H,True,2.0,,148.0,R-3,False,Quaternary
17498,156761.cif,Mg3.6Cd2.4C6O18,Cd2+2.4 Mg2+3.6 C4+6 O2-18,30,success,,Q,293.0,0.101325,R3-CH,True,2.0,,167.0,R-3c,False,Quaternary
80587,42496.cif,Mg3.6Fe14.4B42Cl6O78,Mg2+3.6 Fe2+14.4 B3+42 Cl-6 O2-78,144,success,0.065,Q,293.0,0.101325,R3CH,True,2.0,,161.0,R3c,False,Other
43519,203016.cif,Mg3.88Si4Ni4.12O16,Ni2+4.12 Mg2+3.88 Si4+4 O2-16,28,success,0.036,Q,293.0,0.101325,PBNM,True,2.0,62.0,62.0,Pnma,False,Quaternary
81878,4371.cif,Mg3.88Si4Ni4.12O16,Mg2+3.88 Ni2+4.12 Si4+4 O2-16,28,success,0.029,Q,293.0,0.101325,PBNM,True,2.0,62.0,62.0,Pnma,False,Quaternary
146721,95341.cif,Mg39(Si7O30)4,Mg2+39 Si4+28 O2-120,187,success,,,293.0,0.101325,P1M1,True,2.0,,6.0,Pm,False,Ternary
146722,95342.cif,Mg39(Si7O30)4,Mg2+39 Si4+28 O2-120,187,success,,,293.0,0.101325,P1,True,2.0,1.0,1.0,P1,False,Ternary
56795,27371.cif,Mg3Cr2(SiO4)3,Mg2+24 Cr3+16 Si4+24 O2-96,160,success,,,293.0,0.101325,IA3-D,True,2.0,230.0,230.0,Ia-3d,False,Quaternary
117717,657765.cif,Mg3H3Ru,Mg0+12 H0+12 Ru0+4,32,success,0.027,,,,P42/MNM,True,2.0,136.0,136.0,P4_2/mnm,False,Ternary
3693,104494.cif,Mg3Ir,Mg0+6 Ir0+2,8,success,,,293.0,0.101325,P63/MMC,True,2.0,194.0,194.0,P6_3/mmc,False,Binary
5971,106871.cif,Mg3Ir,Mg0+18 Ir0+6,24,success,0.057,Q,293.0,0.101325,P63CM,True,2.0,,185.0,P6_3cm,False,Binary
40793,200210.cif,Mg3Nb6O11,Mg2+3 Nb2.67+6 O2-11,20,success,0.055,,293.0,0.101325,P3-M1,True,2.0,164.0,164.0,P-3m1,False,Ternary
106581,62662.cif,Mg3Nb6O11,Mg0+3 Nb0+6 O0+11,20,success,0.018,Q,293.0,0.101325,P3-M1,True,2.0,164.0,164.0,P-3m1,False,Ternary
350,100365.cif,Mg3P2(H22O15)2,Mg2+3 P5+2 H+44 O2-30,79,success,0.042,Q,293.0,0.101325,P1-,True,2.0,2.0,2.0,P-1,False,Quaternary
793,10080.cif,Mg3P2(H22O15)2,Mg2+3 P5+2 H+44 O2-30,79,success,0.058,Q,293.0,0.101325,P1-,True,2.0,2.0,2.0,P-1,False,Quaternary
42531,202098.cif,Mg3P2(HO)16,Mg2+12 P5+8 H+64 O2-64,148,success,0.041,Q,293.0,0.101325,C12/C1,True,2.0,15.0,15.0,C2/c,False,Quaternary
42532,202099.cif,Mg3P2(HO)16,Mg2+6 P5+4 H+32 O2-32,74,success,0.025,Q,293.0,0.101325,C12/M1,True,2.0,12.0,12.0,C2/m,False,Quaternary
32560,170694.cif,Mg3P4H48(NO15)2,Mg2+6 P3+8 H+96 N3-4 O2-60,174,success,0.0242,Q,293.0,0.101325,C12/M1,True,2.0,12.0,12.0,C2/m,False,Other
4082,104858.cif,Mg3Pt,Mg0+6 Pt0+2,8,success,,,293.0,0.101325,P63/MMC,True,2.0,194.0,194.0,P6_3/mmc,False,Binary
87755,54253.cif,Mg3Pt,Mg0+18 Pt0+6,24,success,0.027,Q,293.0,0.101325,P63CM,True,2.0,,185.0,P6_3cm,False,Binary
54487,261249.cif,Mg3Ti(BO4)2,Mg2+6 Ti4+2 B3+4 O2-16,28,success,0.0257,,293.0,0.101325,PNMA,True,2.0,62.0,62.0,Pnma,False,Quaternary
61475,30652.cif,Mg3Ti(BO4)2,Mg2+6 Ti4+2 B3+4 O2-16,28,success,,,293.0,0.101325,PNAM,True,2.0,,62.0,Pnma,False,Quaternary
16855,156155.cif,Mg3V2O8,Mg2+12 V5+8 O2-32,52,success,,Q,293.0,0.101325,CMCA,True,2.0,,64.0,Cmce,False,Ternary
18417,157615.cif,Mg3V6(FeO6)4,Mg2+3 V5+6 Fe3+4 O2-24,37,success,0.0222,,290.0,0.101325,P1-,True,2.0,2.0,2.0,P-1,False,Quaternary
22745,161605.cif,Mg3ZnO4,Mg2+3 Zn2+1 O2-4,8,success,,,293.0,0.101325,FM3-M,True,2.0,225.0,225.0,Fm-3m,False,Ternary
12326,15197.cif,Mg4.32Fe3.68Si8O24,Fe2+3.68 Mg2+4.32 Si4+8 O2-24,40,success,0.039,Q,293.0,0.101325,P121/C1,True,2.0,14.0,14.0,P2_1/c,False,Quaternary
137652,86468.cif,Mg4.32Fe3.68Si8O24,Fe2+3.68 Mg2+4.32 Si4+8 O2-24,40,success,0.049,Q,293.0,0.101325,P121/C1,True,2.0,14.0,14.0,P2_1/c,False,Quaternary
134986,83707.cif,Mg4.56Al16Fe3.44Si20O72,Fe2+3.44 Mg2+4.56 Al3+16 Si4+20 O2-72,116,success,0.02,Q,293.0,0.101325,CCCM,True,2.0,,66.0,Cccm,False,Other
123413,71890.cif,Mg4.8Al16Fe19.2Si24O96,Al3+16 Mg2+4.8 Fe2+19.2 Si4+24 O2-96,160,success,0.012,,100.0,0.101325,IA3-D,True,2.0,230.0,230.0,Ia-3d,False,Other
128242,76992.cif,Mg48Si34O147,Mg2+48 Si4+34 O2-147,229,success,,,293.0,0.101325,P1M1,True,2.0,,6.0,Pm,False,Ternary
146723,95343.cif,Mg48Si34O147,Mg2+48 Si4+34 O2-147,229,success,,,293.0,0.101325,P1,True,2.0,1.0,1.0,P1,False,Ternary
142913,91814.cif,Mg4Al7.8Si10.2O36,Mg2+4 Al3+7.8 Si4+10.2 O2-36,58,success,0.063,Q,300.0,0.101325,P6/MCC,True,2.0,192.0,192.0,P6/mcc,False,Quaternary
42609,202174.cif,Mg4Al7.92Si10.08O36,Mg2+4 Al3+7.92 Si4+10.08 O2-36,58,success,0.05,,295.0,0.101325,P6/MCC,True,2.0,192.0,192.0,P6/mcc,False,Quaternary
61740,30947.cif,Mg4Al7.92Si10.08O36,Mg2+4 Al3+7.92 Si4+10.08 O2-36,58,success,0.018,Q,293.0,0.101325,P6/MCC,True,2.0,192.0,192.0,P6/mcc,False,Quaternary
137545,86344.cif,Mg4Al7.998Si10.002O36,Mg2+4 Al3+7.998 Si4+10.002 O2-36,58,success,,,293.0,0.101325,P6/MCC,True,2.0,192.0,192.0,P6/mcc,False,Quaternary
25268,163937.cif,Mg4Al8.004Si9.996O36,Mg2+4 Al3+8.004 Si4+9.996 O2-36,58,success,0.0418,,293.0,0.101325,P6/MCC,True,2.0,192.0,192.0,P6/mcc,False,Quaternary
117299,656820.cif,Mg4H2.44Rh4,Mg0+4 H0+2.44 Rh0+4,12,success,0.029,,293.0,0.101325,P4/MMM,True,2.0,123.0,123.0,P4/mmm,False,Ternary
117297,656819.cif,Mg4H3.44Rh4,Mg0+4 H0+3.44 Rh0+4,12,success,0.025,,293.0,0.25,P4/MMM,True,2.0,123.0,123.0,P4/mmm,False,Ternary
117701,657706.cif,Mg4H3.76Rh4,Mg0+4 H0+3.76 Rh0+4,12,success,0.045,,293.0,3.9,P4/MMM,True,2.0,123.0,123.0,P4/mmm,False,Ternary
112670,642665.cif,Mg4P6SN12,Mg2+8 P5+12 S2-2 N3-24,46,success,0.056,,293.0,0.101325,I4-3M,True,2.0,,217.0,I-43m,False,Quaternary
117953,65838.cif,Mg4P6SN12,Mg2+8 P3+12 S2-2 N2-24,46,success,0.052,,293.0,0.101325,I4-3M,True,2.0,,217.0,I-43m,False,Quaternary
4127,104899.cif,Mg4Zn7,Mg0+40 Zn0+70,110,success,0.084,,293.0,0.101325,C12/M1,True,2.0,12.0,12.0,C2/m,False,Binary
69012,40687.cif,Mg5(Si4O15)2,Mg2+10 Si4+16 O2-60,86,success,,,293.0,0.101325,C12/M1,True,2.0,12.0,12.0,C2/m,False,Ternary
69015,40688.cif,Mg5(Si4O15)2,Mg2+10 Si4+16 O2-60,86,success,,,293.0,0.101325,PBMN,True,2.0,,53.0,Pmna,False,Ternary
107782,62914.cif,Mg5.467Ni4.533Ge3O16,Ni2+4.533 Mg2+5.467 Ge4+3 O2-16,29,success,0.057,Q,293.0,0.101325,R3-R,True,2.0,,166.0,R-3m,False,Quaternary
91347,58327.cif,Mg54Ag17,Mg0+108 Ag0+34,142,success,0.075,,,,IMMM,True,2.0,71.0,71.0,Immm,False,Binary
2939,103794.cif,Mg5Ga2,Mg0+20 Ga0+8,28,success,,,293.0,0.101325,IBAM,True,2.0,72.0,72.0,Ibam,False,Binary
3504,104320.cif,Mg5Hg3,Mg0+10 Hg0+6,16,success,,,293.0,0.101325,P63/MCM,True,2.0,193.0,193.0,P6_3/mcm,False,Binary
119220,66685.cif,Mg6.49Zr0.02Ti0.6Al6Fe0.03Si7.9504P0.0496O38,Mg2+6.49 Fe3+0.03 Ti4+0.6 Zr4+0.02 Al3+6 Si4+7.9504 P5+0.0496 O2-38,60,success,0.056,,293.0,400.0,P63,True,2.0,173.0,173.0,P6_3,False,Other
118730,66183.cif,Mg6.968Fe1.032Si4O16,Mg2+6.968 Fe2+1.032 Si4+4 O2-16,28,success,0.0358,Q,293.0,0.101325,PBNM,True,2.0,62.0,62.0,Pnma,False,Quaternary
118731,66184.cif,Mg6.968Fe1.032Si4O16,Mg2+6.968 Fe2+1.032 Si4+4 O2-16,28,success,0.0522,Q,293.0,0.101325,PBNM,True,2.0,62.0,62.0,Pnma,False,Quaternary
123520,71997.cif,Mg6Co2H11,Mg0+48 Co0+16 H0+88,156,success,0.09,Q,293.0,0.101325,PNMA,True,2.0,62.0,62.0,Pnma,False,Ternary
52856,25580.cif,Mg6Cu16Si7,Mg2+24 Cu+64 Si4-28,116,success,,,293.0,0.101325,FM3-M,True,2.0,225.0,225.0,Fm-3m,False,Ternary
107429,628339.cif,Mg6Cu16Si7,Mg0+24 Cu0+64 Si0+28,116,success,,,293.0,0.101325,FM3-M,True,2.0,225.0,225.0,Fm-3m,False,Ternary
27788,166230.cif,Mg6VH16,Mg2+24 V4+4 H-64,92,success,0.081,Q,293.0,0.101325,FM3-M,True,2.0,225.0,225.0,Fm-3m,False,Ternary
144291,93091.cif,Mg7.08Fe0.92Si4O16,Fe2+0.92 Mg2+7.08 Si4+4 O2-16,28,success,0.03,Q,293.0,0.101325,PBNM,True,2.0,62.0,62.0,Pnma,False,Quaternary
144292,93092.cif,Mg7.08Fe0.92Si4O16,Fe2+0.92 Mg2+7.08 Si4+4 O2-16,28,success,0.034,,293.0,0.101325,PBNM,True,2.0,62.0,62.0,Pnma,False,Quaternary
17081,156363.cif,Mg7.16Al16Si20Ni0.832O72,Mg2+7.16 Ni2+0.832 Al3+16 Si4+20 O2-72,116,success,0.0288,Q,293.0,0.101325,CCCM,True,2.0,,66.0,Cccm,False,Other
407,100423.cif,Mg7.248Fe0.752Si4O16,Mg2+7.248 Fe2+0.752 Si4+4 O2-16,28,success,0.018,Q,293.0,0.101325,PBNM,True,2.0,62.0,62.0,Pnma,False,Quaternary
118743,66196.cif,Mg7.248Fe0.752Si4O16,Mg2+7.248 Fe2+0.752 Si4+4 O2-16,28,success,0.0432,Q,293.0,0.101325,PBNM,True,2.0,62.0,62.0,Pnma,False,Quaternary
130242,79167.cif,Mg7.264Fe0.736Si4O16,Fe2+0.736 Mg2+7.264 Si4+4 O2-16,28,success,0.024,Q,293.0,0.101325,PBNM,True,2.0,62.0,62.0,Pnma,False,Quaternary
130252,79177.cif,Mg7.264Fe0.736Si4O16,Mg2+7.264 Fe2+0.736 Si4+4 O2-16,28,success,0.096,Q,293.0,0.101325,PBNM,True,2.0,62.0,62.0,Pnma,False,Quaternary
143691,92543.cif,Mg7.44Al16.24O32,Mg2+7.44 Al3+16.24 O2-32,56,success,0.064,,1400.0,0.101325,FD3-MZ,True,2.0,227.0,227.0,Fd-3m,False,Ternary
143694,92546.cif,Mg7.44Al16.24O32,Mg2+7.44 Al3+16.24 O2-32,56,success,0.061,,1700.0,0.101325,FD3-MZ,True,2.0,227.0,227.0,Fd-3m,False,Ternary
43346,20286.cif,Mg7.4Al1.6Fe3B4O20,Mg2+7.4 Fe2+0.6 Fe3+2.4 Al3+1.6 B3+4 O2-20,36,success,0.07,Q,293.0,0.101325,PBAM,True,2.0,,55.0,Pbam,False,Other
63524,34204.cif,Mg7.4Al1.6Fe3B4O20,Mg2+7.4 Fe2+0.6 Fe3+2.4 Al3+1.6 B3+4 O2-20,36,success,0.07,,,,PBAM,True,2.0,,55.0,Pbam,False,Other
143696,92548.cif,Mg7.6Al16.24O32,Mg2+7.6 Al3+16.24 O2-32,56,success,0.073,,900.0,0.101325,FD3-MZ,True,2.0,227.0,227.0,Fd-3m,False,Ternary
143697,92549.cif,Mg7.6Al16.24O32,Mg2+7.6 Al3+16.24 O2-32,56,success,0.079,,600.0,0.101325,FD3-MZ,True,2.0,227.0,227.0,Fd-3m,False,Ternary
61700,30894.cif,Mg7.88Fe0.12Si8O24,Fe2+0.12 Mg2+7.88 Si4+8 O2-24,40,success,0.056,,623.0,0.101325,P121/C1,True,2.0,14.0,14.0,P2_1/c,False,Quaternary
61702,30896.cif,Mg7.88Fe0.12Si8O24,Mg2+7.88 Fe2+0.12 Si4+8 O2-24,40,success,0.066,,973.0,0.101325,P121/C1,True,2.0,14.0,14.0,P2_1/c,False,Quaternary
20619,159650.cif,Mg7.928Al15.336Fe0.64O32,Al3+15.336 Fe3+0.64 Mg2+7.928 O2-32,56,success,0.023,Q,298.0,0.101325,FD3-MZ,True,2.0,227.0,227.0,Fd-3m,False,Quaternary
20622,159653.cif,Mg7.928Al15.336Fe0.64O32,Al3+15.336 Fe3+0.64 Mg2+7.928 O2-32,56,success,0.031,,823.0,0.101325,FD3-MZ,True,2.0,227.0,227.0,Fd-3m,False,Quaternary
20613,159645.cif,Mg7.92Al15.312Fe0.656O32,Al3+15.312 Fe3+0.656 Mg2+7.92 O2-32,56,success,0.0194,Q,298.0,0.101325,FD3-MZ,True,2.0,227.0,227.0,Fd-3m,False,Quaternary
20625,159656.cif,Mg7.968Al15.312Fe0.64O32,Al3+15.312 Fe3+0.64 Mg2+7.968 O2-32,56,success,0.0395,,973.0,0.101325,FD3-MZ,True,2.0,227.0,227.0,Fd-3m,False,Quaternary
20626,159657.cif,Mg7.968Al15.312Fe0.64O32,Al3+15.312 Fe3+0.64 Mg2+7.968 O2-32,56,success,0.0346,,1073.0,0.101325,FD3-MZ,True,2.0,227.0,227.0,Fd-3m,False,Quaternary
34503,172631.cif,Mg7.992Al14.408Fe1.592O32,Mg2+7.992 Al3+14.408 Fe3+1.592 O2-32,56,success,0.0189,,673.0,0.101325,FD3-MZ,True,2.0,227.0,227.0,Fd-3m,False,Quaternary
