mp_id,oxidation_states,entry_type
mp-557837,"{'Si': 4.0, 'O': -2.0}",GGA
mp-557856,"{'B': 3.0, 'Cl': 5.0, 'O': -2.0, 'F': -1.0}",GGA
mp-557857,"{'Sr': 2.0, 'Li': 1.0, 'Nb': 5.0, 'O': -2.0}",GGA
mp-557861,"{'Li': 1.0, 'Ca': 2.0, 'Ta': 5.0, 'O': -2.0}",GGA
mp-557865,{},GGA
mp-557873,"{'Si': 4.0, 'O': -2.0}",GGA
mp-557914,"{'Dy': 3.0, 'Ta': 5.0, 'O': -2.0}",GGA
mp-557930,"{'Si': 4.0, 'O': -2.0}",GGA
mp-557954,"{'Ga': 3.0, 'N': 5.0, 'O': -2.0}",GGA
mp-557997,"{'Ca': 2.0, 'Se': 4.0, 'O': -2.0}",GGA
mp-558016,"{'Ca': 2.0, 'Mg': 2.0, 'As': 5.0, 'O': -2.0, 'F': -1.0}",GGA
mp-558022,"{'Sr': 2.0, 'B': 3.0, 'P': 5.0, 'O': -2.0}",GGA
mp-558046,"{'K': 1.0, 'Mn': 2.0, 'F': -1.0}",GGA+U
mp-558059,"{'Li': 1.0, 'Mn': 3.0, 'F': -1.0}",GGA+U
mp-558066,"{'Na': 1.0, 'Ca': 2.0, 'V': 5.0, 'O': -2.0}",GGA+U
mp-558071,"{'Rb': 1.0, 'S': -1.0}",GGA
mp-558096,"{'Zn': 2.0, 'Si': 4.0, 'O': -2.0}",GGA
mp-558110,"{'Ti': 4.0, 'S': -2.0}",GGA
mp-558111,"{'Rb': 1.0, 'Mn': 4.0, 'F': -1.0}",GGA+U
mp-558118,"{'Be': 2.0, 'F': -1.0}",GGA
mp-558133,"{'Rb': 1.0, 'Mn': 4.0, 'F': -1.0}",GGA+U
mp-558134,"{'Tl': 1.0, 'F': -1.0}",GGA
mp-558139,"{'Cu': 2.0, 'S': -2.0}",GGA
mp-558154,"{'Ag': 1.0, 'P': 1.0, 'O': -1.0}",GGA
mp-558189,"{'Ag': 1.0, 'S': -2.0, 'I': -1.0}",GGA
mp-558194,"{'Na': 1.0, 'La': 3.0, 'Mg': 2.0, 'W': 6.0, 'O': -2.0}",GGA+U
mp-558200,"{'Si': 4.0, 'O': -2.0}",GGA
mp-558244,"{'As': 2.0, 'I': 2.0, 'F': -1.0}",GGA
mp-558256,"{'Li': 1.0, 'Ti': 3.25, 'O': -2.0}",GGA
mp-558281,"{'Sr': 2.0, 'Cr': 2.0, 'F': -1.0}",GGA+U
mp-558285,"{'Ga': 3.0, 'Bi': 3.0, 'O': -2.0}",GGA
mp-558312,"{'Li': 1.0, 'O': -1.0}",GGA
mp-558363,"{'V': 4.0, 'P': 5.0, 'O': -2.0}",GGA+U
mp-558366,"{'Si': 4.0, 'O': -2.0}",GGA
mp-558378,{},GGA
mp-5584,"{'Ga': 3.0, 'Mo': 3.25, 'Se': -2.0}",GGA
mp-558411,"{'Y': 3.0, 'Zr': 4.0, 'O': -2.0}",GGA
mp-558412,"{'H': 1.0, 'C': 2.0, 'O': -2.0}",GGA
mp-558460,"{'Na': 1.0, 'Ag': 1.0, 'N': 3.0, 'O': -2.0}",GGA
mp-558491,"{'Ba': 2.0, 'Al': 3.0, 'B': 3.0, 'O': -2.0, 'F': -1.0}",GGA
mp-558528,"{'La': 3.0, 'Ti': 4.0, 'Zn': 2.0, 'O': -2.0}",GGA
mp-558544,"{'Mo': 4.0, 'S': -2.0}",GGA
mp-558572,"{'Na': 1.0, 'U': 4.0, 'F': -1.0}",GGA
mp-558573,"{'Y': 3.0, 'O': -2.0}",GGA
mp-558632,"{'K': 1.0, 'Na': 1.0, 'S': 6.0, 'O': -2.0}",GGA
mp-558658,"{'Y': 3.0, 'C': 4.0, 'N': -3.0, 'O': -2.0}",GGA
mp-5587,"{'Ba': 2.0, 'Zn': 2.0, 'S': -2.0}",GGA
mp-558712,"{'Ag': 1.5, 'Bi': 3.0, 'O': -2.0}",GGA
mp-558733,"{'Si': 4.0, 'O': -2.0}",GGA
mp-558734,"{'Pb': 2.0, 'W': 6.0, 'O': -2.0}",GGA+U
mp-558747,"{'Ti': 4.0, 'Tl': 1.0, 'P': 5.0, 'S': -2.0}",GGA
mp-558748,"{'Sc': 3.0, 'O': -2.0}",GGA
mp-558762,"{'K': 1.0, 'Sn': 3.0, 'S': -2.0}",GGA
mp-558798,"{'Bi': 3.0, 'P': 5.0, 'O': -2.0}",GGA
mp-558808,"{'Li': 1.0, 'Al': 3.0, 'Si': 4.0, 'O': -2.0}",GGA
mp-558824,"{'K': 1.0, 'Na': 1.0, 'Ni': 1.0, 'O': -2.0}",GGA+U
mp-558828,"{'K': 1.0, 'Nb': 5.0, 'B': 3.0, 'O': -2.0}",GGA
mp-558852,"{'Fe': 3.0, 'F': -1.0}",GGA+U
mp-558969,"{'Ho': 3.0, 'Re': 5.0, 'O': -2.0}",GGA
mp-558979,"{'V': 4.0, 'S': 3.5, 'N': -3.0, 'Cl': -1.0}",GGA
mp-559033,"{'V': 4.0, 'S': 3.5, 'N': -3.0, 'Cl': -1.0}",GGA
mp-559041,"{'Tl': 1.0, 'Mo': 5.0, 'Cl': -1.0, 'O': -2.0}",GGA+U
mp-559044,"{'Cu': 1.0, 'C': 4.0, 'S': -2.0, 'N': -3.0}",GGA
mp-559094,"{'Cu': 2.0, 'H': 1.0, 'Cl': -1.0, 'O': -2.0}",GGA
mp-559122,"{'W': 6.0, 'O': -2.0}",GGA+U
mp-559143,"{'Pb': 2.0, 'S': 6.0, 'O': -2.0}",GGA
mp-559144,"{'Ge': 4.0, 'Pb': 2.0, 'O': -2.0}",GGA
mp-559278,"{'K': 1.0, 'S': -2.0}",GGA
mp-559299,"{'V': 5.0, 'P': 5.0, 'O': -2.0}",GGA+U
mp-559313,"{'Si': 4.0, 'O': -2.0}",GGA
mp-559332,"{'Bi': 3.0, 'Te': 4.0, 'I': -1.0, 'O': -2.0}",GGA
mp-559389,"{'Si': 4.0, 'O': -2.0}",GGA
mp-5594,"{'Sc': 3.0, 'Si': 4.0, 'O': -2.0}",GGA
mp-559450,"{'Fe': 3.0, 'F': -1.0}",GGA+U
mp-559505,"{'V': 4.0, 'Te': 4.0, 'O': -2.0}",GGA+U
mp-559605,"{'Si': 4.0, 'O': -2.0}",GGA
mp-559614,"{'Sr': 2.0, 'Zn': 2.0, 'Re': 6.0, 'O': -2.0}",GGA
mp-559633,"{'Cu': 2.0, 'Pb': 4.0, 'O': -2.0}",GGA
mp-559634,{},GGA
mp-559676,"{'Sn': 2.0, 'S': -2.0}",GGA
mp-559734,"{'U': 6.0, 'O': -2.0, 'F': -1.0}",GGA
mp-559736,"{'V': 5.0, 'Ag': 1.0, 'O': -2.0}",GGA+U
mp-559739,"{'Rb': 1.0, 'V': 4.0, 'O': -2.0, 'F': -1.0}",GGA+U
mp-559767,"{'Li': 1.0, 'As': 5.0, 'O': -2.0}",GGA
mp-559798,"{'Ni': 2.0, 'F': -1.0}",GGA+U
mp-559825,"{'Zr': 4.0, 'Mo': 6.0, 'O': -2.0}",GGA+U
mp-559826,"{'Er': 3.0, 'Cu': 1.0, 'S': -2.0}",GGA
mp-559860,"{'Si': 4.0, 'O': -2.0}",GGA
mp-559871,"{'Al': 3.0, 'F': -1.0}",GGA
mp-559906,"{'U': 5.333333333333333, 'O': -2.0}",GGA
mp-559909,"{'Sr': 2.0, 'Ru': 4.0, 'O': -2.0}",GGA
mp-559928,"{'Si': 4.0, 'O': -2.0}",GGA
mp-559931,"{'V': 3.0, 'F': -1.0}",GGA+U
mp-559975,"{'Sr': 2.0, 'Mn': 4.0, 'O': -2.0}",GGA+U
mp-560025,"{'Ag': 1.0, 'S': -2.0}",GGA
mp-560030,"{'Ca': 2.0, 'F': -1.0}",GGA
mp-560054,"{'Lu': 3.0, 'S': -2.0, 'Br': -1.0}",GGA
mp-560098,{},GGA
mp-560127,"{'K': 1.0, 'Mn': 4.0, 'F': -1.0}",GGA+U
mp-560236,"{'Mg': 2.0, 'F': -1.0}",GGA
mp-560259,"{'Na': 1.0, 'V': 5.0, 'Cd': 2.0, 'O': -2.0}",GGA+U
mp-560261,"{'Ta': 5.0, 'Bi': 3.0, 'O': -2.0}",GGA
mp-560262,"{'Zn': 2.0, 'In': 3.0, 'S': -2.0}",GGA
mp-5603,"{'Nb': 2.0, 'Co': 2.0, 'Te': -2.0}",GGA
mp-560382,"{'K': 1.0, 'Mn': 2.0, 'F': -1.0}",GGA+U
mp-560399,"{'Na': 1.0, 'Mg': 2.0, 'F': -1.0}",GGA
mp-560417,"{'Sn': 4.0, 'O': -2.0}",GGA
mp-560441,"{'Ba': 2.0, 'Zn': 2.0, 'Si': 4.0, 'O': -2.0}",GGA
mp-560458,"{'Rb': 1.0, 'U': 6.0, 'O': -2.0}",GGA
mp-560502,"{'Ba': 2.0, 'Cu': 2.0, 'Te': 6.0, 'O': -2.0}",GGA
mp-560527,"{'Si': 4.0, 'O': -2.0}",GGA
mp-560531,"{'Ba': 2.0, 'W': 6.0, 'O': -2.0}",GGA+U
mp-560547,"{'K': 1.0, 'Cr': 2.0, 'F': -1.0}",GGA+U
mp-560588,"{'Zn': 2.0, 'S': -2.0}",GGA
mp-5606,"{'Al': 3.0, 'Tl': 1.0, 'F': -1.0}",GGA
mp-560620,"{'Ba': 2.0, 'Zr': 4.0, 'P': 5.0, 'O': -2.0}",GGA
mp-560699,"{'V': 5.0, 'Bi': 3.0, 'Pb': 2.0, 'O': -2.0}",GGA+U
mp-560723,"{'Sr': 2.0, 'Co': 2.0, 'Mo': 6.0, 'O': -2.0}",GGA+U
mp-560748,"{'Sb': 5.0, 'Cl': -1.0, 'F': -1.0}",GGA
mp-560806,"{'Zn': 2.0, 'In': 3.0, 'S': -2.0}",GGA
mp-560842,"{'Cd': 2.0, 'Si': 4.0, 'O': -2.0}",GGA
mp-560848,"{'Ag': 1.0, 'Sb': 3.0, 'Pb': 2.0, 'S': -2.0}",GGA
mp-560861,"{'Cs': 1.0, 'K': 1.0, 'Mn': 3.0, 'F': -1.0}",GGA+U
mp-560882,"{'Se': 4.0, 'O': -2.0}",GGA
mp-560885,"{'Ca': 2.0, 'Si': 4.0, 'O': -2.0}",GGA
mp-560902,"{'Mn': 2.0, 'F': -1.0}",GGA+U
mp-560908,"{'V': 2.666666666666666, 'S': -2.0}",GGA
mp-560954,"{'Si': 4.0, 'O': -2.0}",GGA
mp-561028,"{'K': 1.0, 'Cr': 6.0, 'O': -2.0}",GGA+U
mp-561102,"{'In': 3.0, 'Bi': 3.0, 'O': -2.0}",GGA
mp-561113,"{'Ag': 1.5, 'Bi': 3.0, 'O': -2.0}",GGA
mp-561118,"{'Zn': 2.0, 'S': -2.0}",GGA
mp-561134,"{'Sn': 2.0, 'Sb': 3.0, 'S': -2.0, 'I': -1.0}",GGA
mp-561149,"{'Ce': 3.0, 'O': -2.0}",GGA
mp-561167,"{'Nd': 3.0, 'Zr': 4.0, 'O': -2.0}",GGA
mp-561197,"{'Ta': 5.0, 'F': -1.0}",GGA
mp-561224,"{'Te': 4.0, 'O': -2.0}",GGA
mp-561242,"{'Ta': 5.0, 'Ag': 1.0, 'S': -2.0}",GGA
mp-561277,"{'K': 1.0, 'Pb': 4.0, 'O': -2.0}",GGA
mp-561294,"{'Sr': 2.0, 'Li': 1.0, 'Nb': 5.0, 'O': -2.0}",GGA
mp-561310,"{'Na': 1.0, 'Li': 1.0, 'C': 4.0, 'O': -2.0}",GGA
mp-561320,"{'Pb': 2.0, 'S': -2.0}",GGA
mp-561326,"{'Lu': 3.0, 'Se': 4.0, 'O': -2.0, 'F': -1.0}",GGA
mp-561366,"{'Ca': 2.0, 'Cl': 3.0, 'O': -2.0}",GGA
mp-561368,"{'Na': 1.0, 'Cl': 7.0, 'O': -2.0}",GGA
mp-561395,"{'Na': 1.0, 'Fe': 3.0, 'Ni': 2.0, 'F': -1.0}",GGA+U
mp-561410,"{'Li': 1.0, 'Fe': 3.0, 'Mo': 5.0, 'Cl': -1.0, 'O': -2.0}",GGA+U
mp-561412,"{'Ca': 2.0, 'C': 4.0, 'O': -2.0}",GGA
mp-561418,{},GGA
mp-561424,"{'K': 1.0, 'Al': 3.0, 'F': -1.0}",GGA
mp-561428,"{'Ni': 3.0, 'F': -1.0}",GGA+U
mp-561442,"{'Y': 3.0, 'Hf': 4.0, 'O': -2.0}",GGA
mp-561445,"{'Fe': 3.0, 'P': 5.0, 'O': -2.0}",GGA+U
mp-561461,"{'Cs': 1.0, 'K': 1.0, 'Mn': 3.0, 'F': -1.0}",GGA+U
mp-561465,"{'Tl': 1.0, 'Sb': 5.0, 'O': -2.0}",GGA
mp-561468,"{'Cu': 1.0, 'Si': 4.0, 'S': -2.0}",GGA
mp-561480,"{'Na': 1.0, 'Ni': 2.0, 'F': -1.0}",GGA+U
mp-561531,"{'Y': 3.0, 'Si': 4.0, 'O': -2.0}",GGA
mp-561543,"{'Be': 2.0, 'F': -1.0}",GGA
mp-561551,"{'Y': 3.0, 'Si': 4.0, 'O': -2.0}",GGA
mp-561569,"{'Cs': 1.0, 'Sb': 3.0, 'F': -1.0}",GGA
mp-561619,"{'Cs': 1.0, 'Lu': 3.0, 'S': -2.0}",GGA
mp-561781,"{'Ba': 2.0, 'Nd': 3.0, 'Co': 3.0, 'O': -2.0}",GGA+U
mp-561891,"{'Ag': 3.0, 'C': 2.0, 'N': -3.0, 'O': -2.0}",GGA
mp-561894,"{'Ba': 2.0, 'Co': 3.0, 'Mo': 5.0, 'O': -2.0}",GGA+U
mp-561922,"{'La': 3.0, 'Co': 3.0, 'O': -2.0}",GGA+U
mp-562065,"{'P': 4.0, 'O': -2.0}",GGA
mp-562100,"{'Nb': 5.0, 'S': -1.666666666666666}",GGA
mp-562260,"{'Ca': 2.0, 'S': 6.0, 'O': -2.0}",GGA
mp-562283,"{'Ge': 4.0, 'Pb': 2.0, 'O': -2.0}",GGA
mp-562468,"{'Ti': 3.0, 'F': -1.0}",GGA
mp-562490,"{'Si': 4.0, 'O': -2.0}",GGA
mp-562517,"{'Ca': 2.0, 'Mg': 2.0, 'Si': 4.0, 'O': -2.0}",GGA
mp-562550,"{'Ag': 1.0, 'C': 4.0, 'S': -2.0, 'N': -3.0}",GGA
mp-562561,"{'Mo': 6.0, 'O': -2.0}",GGA+U
mp-562568,"{'K': 1.0, 'Ho': 3.0, 'Co': 2.0, 'Si': 4.0, 'O': -2.0}",GGA+U
mp-562607,"{'Al': 3.0, 'P': 1.0, 'O': -1.0}",GGA
mp-562610,"{'Sn': 4.0, 'O': -2.0}",GGA
mp-562612,"{'Mn': 4.0, 'Ni': 2.0, 'Bi': 3.0, 'O': -2.0}",GGA+U
mp-562815,"{'Cs': 1.0, 'C': 4.0, 'O': -2.0}",GGA
mp-563010,"{'Rb': 1.0, 'Fe': 3.0, 'Mo': 6.0, 'O': -2.0}",GGA+U
mp-5634,"{'Nd': 3.0, 'O': -2.0, 'F': -1.0}",GGA
mp-5639,"{'Mg': 2.0, 'Si': 4.0, 'O': -2.0}",GGA
mp-5640,{},GGA
mp-5646,{},GGA
mp-565,{},GGA
mp-5652,"{'Y': 3.0, 'Si': 4.0, 'O': -2.0}",GGA
mp-566131,"{'K': 1.0, 'Cr': 2.0, 'F': -1.0}",GGA+U
mp-5663,"{'Ba': 2.0, 'Ce': 4.0, 'O': -2.0}",GGA
mp-566608,"{'Sr': 2.0, 'Cr': 2.0, 'F': -1.0}",GGA+U
mp-5670,"{'Li': 1.0, 'Ti': 3.5, 'O': -2.0}",GGA
mp-567114,"{'Sr': 2.0, 'Bi': -3.0, 'Pd': 2.0}",GGA
mp-567130,"{'Nd': 2.0, 'Si': -4.0, 'Ir': 3.0}",GGA
mp-567178,"{'Pb': 2.0, 'I': -1.0}",GGA
mp-567181,{},GGA
mp-567196,"{'Cs': 1.0, 'Sb': 3.0, 'Cl': -1.0}",GGA
mp-567197,{},GGA
mp-567199,"{'Pb': 2.0, 'I': -1.0}",GGA
mp-567241,{},GGA
mp-567246,"{'Pb': 2.0, 'I': -1.0}",GGA
mp-567259,"{'Cd': 2.0, 'I': -1.0}",GGA
mp-567290,"{'La': 3.0, 'N': -3.0}",GGA
mp-567296,"{'Cd': 2.0, 'I': -1.0}",GGA
mp-567330,"{'Ti': 3.0, 'Cl': -1.0}",GGA
mp-567336,"{'Cd': 2.0, 'I': -1.0}",GGA
mp-567339,{},GGA
mp-567345,{},GGA
mp-567347,{},GGA
mp-567353,"{'Mn': 2.0, 'Si': -4.0, 'Ni': 2.0}",GGA
mp-567359,"{'Cd': 2.0, 'I': -1.0}",GGA
mp-567362,"{'Bi': 2.0, 'Te': -2.0}",GGA
mp-567389,"{'Li': 1.0, 'Zn': 2.0, 'Ge': -4.0}",GGA
mp-567394,"{'Ga': 3.0, 'Mo': 3.25, 'Se': -2.0}",GGA
mp-567397,"{'W': 2.0, 'C': -4.0}",GGA
mp-567402,"{'Cd': 2.0, 'I': -1.0}",GGA
mp-567431,"{'Th': 4.0, 'Cl': -1.0}",GGA
mp-567435,{},GGA
mp-567442,"{'Cd': 2.0, 'I': -1.0}",GGA
mp-567454,{},GGA
mp-567456,{},GGA
mp-567462,"{'Sc': 3.0, 'Rh': 3.0, 'C': -3.0}",GGA
mp-567465,"{'Tl': 3.0, 'C': -3.0}",GGA
mp-567471,"{'Hg': 2.0, 'I': -1.0}",GGA
mp-567483,"{'Cd': 2.0, 'I': -1.0}",GGA
mp-567503,"{'Pb': 2.0, 'I': -1.0}",GGA
mp-567504,"{'Cr': 3.0, 'Cl': -1.0}",GGA
mp-567519,{},GGA
mp-567534,"{'Cd': 2.0, 'I': -1.0}",GGA
mp-567539,{},GGA
mp-567542,"{'Pb': 2.0, 'I': -1.0}",GGA
mp-567572,"{'Gd': 3.0, 'C': -2.0, 'Br': -1.0}",GGA
mp-567574,{},GGA
mp-567576,"{'Hf': 4.0, 'Fe': 4.0, 'Si': -4.0}",GGA
mp-567589,{},GGA
mp-567594,"{'Cs': 1.0, 'Hg': 2.0, 'I': -1.0}",GGA
mp-5676,{},GGA
mp-567617,"{'Rh': 4.0, 'N': -2.0}",GGA
mp-567626,{},GGA
mp-567638,{},GGA
mp-567666,"{'Ba': 2.0, 'Bi': -3.0, 'N': -3.0}",GGA
mp-567677,"{'Ge': 2.0, 'I': -1.0}",GGA
mp-567687,"{'Cr': 2.0, 'I': -1.0}",GGA
mp-567695,{},GGA
mp-567703,{},GGA
mp-567713,"{'Nb': 3.0, 'Te': -2.0, 'I': -1.0}",GGA
mp-567724,"{'Ta': 4.0, 'Se': -2.0}",GGA
mp-567748,"{'Zr': 3.0, 'Al': 3.0, 'C': -3.75}",GGA
mp-567768,"{'Yb': 3.0, 'Cu': 1.0, 'Ge': -4.0}",r2SCAN
mp-567770,"{'Zr': 4.0, 'Al': 2.666666666666666, 'C': -4.0}",GGA
mp-567776,"{'Cs': 1.0, 'Ag': 1.0, 'Au': 3.0, 'Cl': -1.0}",GGA
mp-567809,"{'Ag': 1.0, 'I': -1.0}",GGA
mp-567818,"{'Sm': 2.0, 'Ni': 2.0, 'As': -3.0}",GGA
mp-567832,"{'Ti': 2.0, 'Te': -2.0}",GGA
mp-567855,"{'Rb': 1.0, 'Ge': 2.0, 'I': -1.0}",GGA
mp-567871,"{'Nb': 2.4, 'Si': -4.0}",GGA
mp-567891,{},GGA
mp-5679,"{'Cd': 2.0, 'S': 6.0, 'O': -2.0}",GGA
mp-567903,{},GGA
mp-567907,"{'P': 5.0, 'N': -3.0}",GGA
mp-567925,"{'Mo': 4.0, 'C': -4.0}",GGA
mp-567927,{},GGA
mp-567974,"{'Ca': 2.0, 'Si': -4.0, 'Br': -1.0}",GGA
mp-567996,"{'Nb': 2.4, 'Si': -4.0}",GGA
mp-567998,"{'I': 1.0, 'Cl': -1.0}",GGA
mp-568008,"{'Rb': 1.0, 'Mn': 2.0, 'Cl': -1.0}",GGA
mp-568014,"{'Nb': 1.0, 'Bi': -3.0}",GGA
mp-568021,{},GGA
mp-568024,"{'I': 1.0, 'Cl': -1.0}",GGA
mp-568032,"{'Cd': 2.0, 'In': 3.0, 'Se': -2.0}",GGA
mp-568050,"{'Ca': 2.0, 'Si': -4.0, 'Br': -1.0}",GGA
mp-568075,{},GGA
mp-568116,"{'Lu': 3.0, 'C': 4.0, 'N': -3.0}",GGA
mp-568128,"{'Ga': 1.0, 'Se': -1.0}",GGA
mp-568161,"{'Nd': 2.0, 'Ni': 2.0, 'Sb': -3.0}",GGA
mp-568170,"{'Tb': 3.0, 'Cl': -1.0}",GGA
mp-568171,{},GGA
mp-568172,"{'Ca': 2.0, 'N': -3.0}",GGA
mp-568208,"{'Ir': 3.0, 'Cl': -1.0}",GGA
mp-568230,"{'Ti': 3.0, 'Cl': -1.0}",GGA
mp-568232,{},GGA
mp-568233,"{'Cd': 2.0, 'I': -1.0}",GGA
mp-568258,"{'Fe': 2.0, 'Ge': -4.0}",GGA
mp-568264,"{'Si': 4.0, 'Se': -2.0}",GGA
mp-568266,"{'Tm': 2.0, 'Ni': 2.0, 'As': -3.0}",GGA
mp-568273,"{'Li': 1.0, 'I': -1.0}",GGA
mp-568284,"{'Sr': 2.0, 'I': -1.0}",GGA
mp-568289,"{'Cd': 2.0, 'I': -1.0}",GGA
mp-568306,{},GGA
mp-568328,"{'Fe': 6.0, 'P': -1.5}",GGA
mp-568346,"{'Hf': 4.0, 'Br': -1.0, 'N': -3.0}",GGA
mp-568347,"{'Nb': 4.0, 'Se': -2.0}",GGA
mp-568382,{},GGA
mp-568384,{},GGA
mp-568398,{},GGA
mp-568400,"{'Sc': 3.0, 'Al': 3.0, 'C': -4.0}",GGA
mp-568417,{},GGA
mp-568419,{},GGA
mp-568428,"{'K': 1.0, 'Na': 1.0, 'B': 3.0, 'H': -1.0}",GGA
mp-568439,"{'K': 1.0, 'Na': 1.0, 'B': 3.0, 'H': -1.0}",GGA
mp-568448,"{'Cs': 1.0, 'Ag': 1.0, 'Au': 3.0, 'Cl': -1.0}",GGA
mp-568466,{},GGA
mp-568470,{},GGA
mp-568476,{},GGA
mp-568503,"{'Fe': 2.0, 'C': -4.0}",GGA
mp-568516,"{'K': 1.0, 'Bi': -3.0}",GGA
mp-568517,"{'Tl': 3.0, 'In': 1.0, 'Se': -2.0}",GGA
mp-568526,{},GGA
mp-568531,{},GGA
mp-568536,"{'Ba': 2.0, 'I': -1.0}",GGA
mp-568560,"{'Tl': 1.0, 'Br': -1.0}",GGA
mp-568564,{},GGA
mp-568570,"{'Cs': 1.0, 'Sn': 2.0, 'I': -1.0}",GGA
mp-568587,"{'Cr': 3.0, 'Cu': 1.0, 'Se': -2.0}",GGA
mp-568595,"{'Re': 3.0, 'Si': -1.714285714285714}",GGA
mp-568598,"{'Cu': 1.0, 'Hg': 2.0, 'I': -1.0}",GGA
mp-568599,"{'Sm': 2.0, 'Ni': 2.0, 'Sb': -3.0}",GGA
mp-568607,{},GGA
mp-568616,"{'Nb': 2.5, 'Br': -1.0}",GGA
mp-568636,{},GGA
mp-568654,{},GGA
mp-568656,"{'Si': 4.0, 'C': -4.0}",GGA
mp-568664,"{'Ca': 2.0, 'Ag': 1.0, 'Bi': -3.0}",GGA
mp-568671,"{'V': 2.4, 'Si': -4.0}",GGA
mp-568686,{},GGA
mp-568687,{},GGA
mp-568690,"{'Cd': 2.0, 'Br': -1.0}",GGA
mp-568700,"{'Na': 1.0, 'Li': 1.0, 'N': -3.0}",GGA
mp-568711,{},GGA
mp-568718,{},GGA
mp-568722,"{'Cd': 2.0, 'Br': -1.0}",GGA
mp-568742,"{'Hg': 2.0, 'I': -1.0}",GGA
mp-568745,"{'Rb': 1.0, 'Te': -2.0}",GGA
mp-568746,{},GGA
mp-568748,{},GGA
mp-568753,{},GGA
mp-568789,"{'Ti': 2.0, 'Se': -2.0}",GGA
mp-568814,{},GGA
mp-568823,{},r2SCAN
mp-568844,"{'Bi': 2.0, 'Se': -2.0}",GGA
mp-568857,"{'Rb': 1.0, 'Cu': 2.0, 'Cl': -1.0}",GGA
mp-568862,"{'Os': 4.0, 'N': -2.0}",GGA
mp-568864,"{'Rb': 1.0, 'Cr': 2.0, 'Cl': -1.0}",GGA
mp-568865,"{'Zr': 2.0, 'Te': -2.0}",GGA
mp-568887,"{'Rb': 1.0, 'Cr': 2.0, 'Cl': -1.0}",GGA
mp-568889,"{'Ag': 1.0, 'Se': -2.0}",GGA
mp-568895,{},GGA
mp-568901,{},GGA
mp-568908,"{'Ti': 3.0, 'As': -3.0}",GGA
mp-568926,{},GGA
mp-568936,"{'Ag': 1.0, 'Se': -2.0}",GGA
mp-568949,"{'Tl': 1.0, 'Br': -1.0}",GGA
mp-568971,"{'Ag': 1.0, 'Se': -2.0}",GGA
mp-568992,{},GGA
mp-568998,"{'Cu': 1.333333333333333, 'Se': -1.333333333333333}",GGA
mp-569002,"{'Y': 3.0, 'Re': 5.0, 'B': -2.0}",GGA
mp-569015,"{'Mg': 2.0, 'Cu': 1.0, 'As': -3.0}",GGA
mp-569017,"{'Pd': 2.0, 'I': -1.0}",GGA
mp-569051,"{'Mg': 2.0, 'H': -1.0}",GGA
mp-569066,"{'Cs': 1.0, 'Pd': 4.0, 'I': -1.0}",GGA
mp-569081,{},GGA
mp-569095,"{'Rb': 1.0, 'Bi': -3.0}",GGA
mp-569100,{},GGA
mp-569103,{},GGA
mp-569115,"{'Li': 1.0, 'Zn': 2.0, 'Ge': -4.0}",GGA
mp-569125,{},GGA
mp-569147,"{'U': 4.75, 'P': -2.375}",GGA
mp-569152,"{'Sn': 2.0, 'Cl': -1.0}",GGA
mp-569199,"{'U': 2.0, 'Bi': 2.0, 'N': -3.0}",GGA
mp-569224,"{'Sb': 3.0, 'I': -1.0}",GGA
mp-569228,"{'W': 3.0, 'N': -3.0}",GGA
mp-569240,"{'Fe': 2.666666666666666, 'Se': -2.0}",GGA
mp-569250,{},GGA
mp-569278,"{'Si': -4.0, 'Pd': 2.0}",GGA
mp-569333,"{'Li': 1.0, 'Ag': 1.0, 'Bi': -3.0}",GGA
mp-569334,{},GGA
mp-569346,"{'Cu': 1.0, 'I': -1.0}",GGA
mp-569388,"{'Te': -2.0, 'Ir': 4.0}",GGA
mp-569391,"{'Zr': 3.0, 'Cl': -1.0}",GGA
mp-569402,"{'V': 3.0, 'P': -3.0}",GGA
mp-569410,"{'P': 5.0, 'Cl': -1.0}",GGA
mp-569426,{},GGA
mp-569471,"{'U': 6.0, 'B': -1.0, 'C': -4.0}",GGA
mp-569525,"{'Na': 1.0, 'Li': 1.0, 'N': -3.0}",GGA
mp-569548,{},GGA
mp-569558,{},GGA
mp-569581,{},GGA
mp-569595,"{'Pb': 2.0, 'I': -1.0}",GGA
mp-569601,{},GGA
mp-569623,"{'Nb': 5.0, 'Se': -1.5, 'Br': -1.0}",GGA
mp-569624,{},GGA
mp-569640,"{'Ti': 3.0, 'Sb': -3.0}",GGA
mp-569653,"{'Sn': 4.0, 'P': 5.0, 'Cl': -1.0}",GGA
mp-569655,"{'B': 3.0, 'N': -3.0}",GGA
mp-569662,"{'V': 3.0, 'Ni': 2.0, 'Se': -2.0}",GGA
mp-569668,"{'V': 2.0, 'Se': -2.0}",GGA
mp-569671,"{'Zr': 3.0, 'Sb': -3.0}",GGA
mp-569679,"{'Zn': 2.0, 'Se': -2.0}",GGA
mp-569683,{},GGA
mp-569701,"{'Er': 3.0, 'Te': -1.0}",GGA
mp-569724,{},GGA
mp-569744,{},GGA
mp-569756,"{'Ti': 3.0, 'Cl': -1.0}",GGA
mp-569764,"{'Rb': 1.0, 'Cu': 1.0, 'I': -1.0}",GGA
mp-569765,{},GGA
mp-569775,{},GGA
mp-569776,{},GGA
mp-569785,{},GGA
